# emapper version: emapper-1.0.3 emapper DB: 4.5.1
# command: ./emapper.py  --cpu 16 -i GUT_GENOME000001/roary_90/pan_genome_reference.faa -m diamond -o funcs_annotation_eggNOG --output_dir GUT_GENOME000001/roary_90 --temp_dir GUT_GENOME000001/roary_90
# time: Sun Apr 28 01:15:45 2019
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	predicted_gene_name	GO_terms	KEGG_KOs	BiGG_reactions	Annotation_tax_scope	OGs	bestOG|evalue|score	COG cat	eggNOG annot
GUT_GENOME178957_00961	634956.Geoth_2227	4e-188	662.9	BGL		K01223,K05350		bactNOG[38]	04REV@bacNOG,05CS2@bactNOG,0ND8I@firmNOG,COG2723@NOG	NA|NA|NA	G	beta-glucosidase
GUT_GENOME178957_00962	312309.VF_0606	4.7e-57	226.9	BGLK		K00845,K00847,K18673	BGLK	bactNOG[38]	066F8@bactNOG,0QMNJ@gproNOG,17AI8@proNOG,COG1940@NOG	NA|NA|NA	G, K	(ROK) family
GUT_GENOME178957_00963	457396.CSBG_01477	7.9e-309	1064.7	MALZ		K01187		bactNOG[38]	05CJQ@bactNOG,0EPYS@cloNOG,0NDCJ@firmNOG,COG1501@NOG	NA|NA|NA	G	Family 31
GUT_GENOME178957_01005	445973.CLOBAR_00640	2.9e-90	337.0	MANA		K01809	MAN6PI	bactNOG[38]	05DG6@bactNOG,0EPGH@cloNOG,0NE3B@firmNOG,COG1482@NOG	NA|NA|NA	G	mannose-6-phosphate isomerase, class I
GUT_GENOME178957_01006	272563.CD2779	2.7e-160	570.1	MANC	GO:0000271,GO:0005575,GO:0005618,GO:0005623,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009274,GO:0009276,GO:0009987,GO:0016051,GO:0030312,GO:0030313,GO:0031975,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0044710,GO:0044723,GO:0071704,GO:0071944,GO:1901135,GO:1901137,GO:1901576	K00971,K01809,K16011	MAN1PT2	bactNOG[38]	05CJT@bactNOG,0EQF6@cloNOG,0NFAU@firmNOG,COG0836@NOG	NA|NA|NA	M	Mannose-1-phosphate guanylyltransferase
GUT_GENOME178957_01007	272563.CD2780	7.2e-232	808.5	PGM	GO:0003674,GO:0003824,GO:0004614,GO:0004615,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0008150,GO:0008152,GO:0009056,GO:0016020,GO:0016052,GO:0016853,GO:0016866,GO:0016868,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071944,GO:1901575	K01835,K01840	PMANM	bactNOG[38]	07QSU@bactNOG,0EPAX@cloNOG,0NDS0@firmNOG,COG1109@NOG	NA|NA|NA	G	Phosphoglucomutase phosphomannomutase alpha beta alpha domain
GUT_GENOME178957_01008	272563.CD2714	3.3e-147	526.6	GALE	GO:0000166,GO:0000271,GO:0003674,GO:0003824,GO:0003978,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005996,GO:0006012,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009117,GO:0009242,GO:0009987,GO:0016051,GO:0016052,GO:0016853,GO:0016854,GO:0016857,GO:0019318,GO:0019320,GO:0019388,GO:0019637,GO:0033499,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044710,GO:0044723,GO:0044724,GO:0046365,GO:0046377,GO:0046483,GO:0048037,GO:0050662,GO:0051287,GO:0055086,GO:0070403,GO:0071704,GO:0097159,GO:1901135,GO:1901137,GO:1901265,GO:1901360,GO:1901363,GO:1901575,GO:1901576	K01784	UAG4Ei,UDPG4E	bactNOG[38]	05CMR@bactNOG,0EP1K@cloNOG,0NDG6@firmNOG,COG1087@NOG	NA|NA|NA	M	udp-glucose 4-epimerase
GUT_GENOME178957_01009	525257.HMPREF0204_10611	2.1e-45	187.6		GO:0003674,GO:0003824,GO:0008150,GO:0008152	K00640		bactNOG[38]	05GDU@bactNOG,09E03@bctoNOG,0P9V7@flaNOG,COG1045@NOG	NA|NA|NA	E	serine acetyltransferase
GUT_GENOME178957_01010	526988.bcere0024_55900	5.7e-33	146.7			K07098		bactNOG[38]	05DIN@bactNOG,0NGMA@firmNOG,COG1408@NOG	NA|NA|NA	S	Metallophosphoesterase
GUT_GENOME178957_01011	632245.CLP_1366	2.4e-39	168.3	SP_1365		K00745		bactNOG[38]	05K64@bactNOG,0EUI8@cloNOG,0NKSF@firmNOG,COG0463@NOG	NA|NA|NA	M	glycosyltransferase group 2 family protein
GUT_GENOME178957_01012	469617.FUAG_01572	1.8e-42	178.7					bactNOG[38]	08S2X@bactNOG,11FE4@NOG	NA|NA|NA		
GUT_GENOME178957_01013	367737.Abu_1807	1.6e-136	491.5	ALGI	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0008374,GO:0009058,GO:0009059,GO:0016051,GO:0016407,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0043170,GO:0044238,GO:0044723,GO:0071704,GO:1901576	K19294		bactNOG[38]	05CK0@bactNOG,0GCJY@delNOG,0I3BC@eproNOG,16QN8@proNOG,COG1696@NOG	NA|NA|NA	M	Alginate O-acetylation protein
GUT_GENOME178957_01014	290318.Cvib_0686	1.2e-61	242.3					bactNOG[38]	08P7Y@bactNOG,0D0E4@chlNOG,11JD1@NOG	NA|NA|NA	S	Glycosyl hydrolases family 43
GUT_GENOME178957_01015	411476.BACOVA_01932	2.1e-61	241.1					bactNOG[38]	08UUR@bactNOG,11IPQ@NOG	NA|NA|NA	O	glycosyltransferase
GUT_GENOME178957_01016	1041504.RATSFB_0053	7.8e-64	250.0					bactNOG[38]	08CP5@bactNOG,COG2244@NOG	NA|NA|NA	M	Polysaccharide biosynthesis protein
GUT_GENOME178957_01017	426368.MmarC7_0338	1.6e-70	271.6					arNOG[11]	0KWK0@eurNOG,11G83@NOG,arCOG09486@arNOG	NA|NA|NA	M	Glycosyl transferase family 11
GUT_GENOME178957_01018	706436.HMPREF9074_03169	1.4e-136	491.5	RFBH	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0016051,GO:0043170,GO:0044238,GO:0044723,GO:0071704,GO:1901576	K12452,K19715		bactNOG[38]	05CF4@bactNOG,09CPG@bctoNOG,0P9FP@flaNOG,COG0399@NOG	NA|NA|NA	E	DegT DnrJ EryC1 StrS aminotransferase
GUT_GENOME178957_01019	660470.ThebaDRAFT_2367	1.4e-115	421.4	WCAG		K02377		bactNOG[38]	05C30@bactNOG,1CH7U@therNOG,COG0451@NOG	NA|NA|NA	M	Nucleoside-diphosphate-sugar epimerase
GUT_GENOME178957_01020	632245.CLP_1359	3.8e-154	549.7	GMD	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008446,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016051,GO:0016829,GO:0016835,GO:0016836,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044710,GO:0044723,GO:0071704,GO:1901135,GO:1901137,GO:1901576	K01711		bactNOG[38]	05C0K@bactNOG,0EQ4S@cloNOG,0NEVZ@firmNOG,COG1089@NOG	NA|NA|NA	M	GDP-mannose 4,6-dehydratase
GUT_GENOME178957_01062	552396.HMPREF0863_00206	6.7e-17	91.7			K07720		bactNOG[38]	08KJU@bactNOG,0I7W6@eryNOG,0NEQX@firmNOG,COG4753@NOG	NA|NA|NA	T	Response regulator receiver domain protein
GUT_GENOME178957_01096	272563.CD1226	7.8e-10	67.4	YCEG	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	K07082	ADCL	bactNOG[38]	05HHA@bactNOG,0ES1W@cloNOG,0ND8D@firmNOG,COG1559@NOG	NA|NA|NA	S	aminodeoxychorismate lyase
GUT_GENOME178957_01100	176280.SE2393	2.2e-296	1022.7		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0016020,GO:0044424,GO:0044464,GO:0071944	K00712		bactNOG[38]	04VDV@bacNOG,05H1X@bactNOG,0NKM8@firmNOG,COG0438@NOG	NA|NA|NA	M	An N-acetylglucosaminyl transferase that is part of the accessory SecA2 SecY2 system specifically required to export serine-rich repeat cell wall proteins usually encoded upstream in the same operon (By similarity)
GUT_GENOME178957_01101	176280.SE2394	2e-283	979.5					bactNOG[38]	04ZG1@bacNOG,05EH1@bactNOG,0NTSR@firmNOG,0XP82@NOG	NA|NA|NA		
GUT_GENOME178957_01125	272563.CD1541	1.8e-34	150.2	BEXB				bactNOG[38]	05C3S@bactNOG,0ENZC@cloNOG,0NDA7@firmNOG,COG0534@NOG	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME178957_01189	445973.CLOBAR_02698	3.1e-29	134.0	SPR		K01447		bactNOG[38]	05K4H@bactNOG,0ET8P@cloNOG,0NKNG@firmNOG,COG0791@NOG,COG3103@NOG	NA|NA|NA	M	nlp p60 protein
GUT_GENOME178957_01190	272563.CD3007	7.1e-44	182.2					bactNOG[38]	08RNM@bactNOG,0F7NY@cloNOG,0P758@firmNOG,0XUG5@NOG	NA|NA|NA	M	L,D-transpeptidase catalytic domain
GUT_GENOME178957_01191	272563.CD1736	3.8e-22	109.4					bactNOG[38]	05NN9@bactNOG,0ESEI@cloNOG,0NI8P@firmNOG,COG1396@NOG	NA|NA|NA	K	Transcriptional regulator
GUT_GENOME178957_01192	536227.CLCAR_0610	3.7e-94	349.7	DSDA	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006563,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008721,GO:0009056,GO:0009063,GO:0009069,GO:0009071,GO:0009636,GO:0009987,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0016840,GO:0016841,GO:0019478,GO:0019752,GO:0030170,GO:0033554,GO:0036088,GO:0042221,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046395,GO:0046416,GO:0048037,GO:0050896,GO:0051409,GO:0051410,GO:0051716,GO:0070178,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	K01753	SERD_D	bactNOG[38]	05BZC@bactNOG,0EQ68@cloNOG,0NEKT@firmNOG,COG3048@NOG	NA|NA|NA	E	D-serine deaminase
GUT_GENOME178957_01193	592028.GCWU000321_01894	1.8e-51	209.1					bactNOG[38]	081KE@bactNOG,0P3C5@firmNOG,0X5DV@negNOG,COG4983@NOG,COG5545@NOG	NA|NA|NA	S	Inherit from COG: Virulence-associated protein e
GUT_GENOME178957_01223	272563.CD0343	1.4e-94	351.3					bactNOG[38]	07AC9@bactNOG,0Z7TF@NOG	NA|NA|NA		
GUT_GENOME178957_01244	445973.CLOBAR_00784	3.4e-34	149.4					bactNOG[38]	05C1I@bactNOG,0ENWA@cloNOG,0NDJQ@firmNOG,COG1167@NOG	NA|NA|NA	K	Transcriptional regulator GntR family
GUT_GENOME178957_01260	272563.CD1567	6.4e-115	418.7	KATN	GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0008150,GO:0008152,GO:0009987,GO:0016209,GO:0016491,GO:0016684,GO:0042743,GO:0044237,GO:0044710,GO:0055114,GO:0072593	K06334,K07217		bactNOG[38]	05WEF@bactNOG,0EPTU@cloNOG,0NE7W@firmNOG,COG3546@NOG	NA|NA|NA	P	Catalase
GUT_GENOME178957_01261	324057.Pjdr2_5358	9.6e-16	89.7					bactNOG[38]	052HA@bacNOG,076DK@bactNOG,0P0HN@firmNOG,0Z3N2@NOG	NA|NA|NA		
GUT_GENOME178957_01264	536227.CcarbDRAFT_5236	1.9e-09	66.6	YUZA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K09779		bactNOG[38]	05WG9@bactNOG,0EVBW@cloNOG,0NNGX@firmNOG,COG2155@NOG	NA|NA|NA	S	Conserved Protein
GUT_GENOME178957_01265	457396.CSBG_02281	1.7e-14	83.2	MALK		K02010,K10112,K17240	INSTabc	bactNOG[38]	08IJ9@bactNOG,0F730@cloNOG,0P69C@firmNOG,COG3839@NOG	NA|NA|NA	E	ABC transporter, ATP-binding protein
GUT_GENOME178957_01320	272563.CD2115	6.4e-54	215.7	ZNTA		K17686		bactNOG[38]	05C59@bactNOG,0ENPF@cloNOG,0ND5J@firmNOG,COG2217@NOG	NA|NA|NA	P	p-type atpase
GUT_GENOME178957_01384	170187.SP_0818	4.6e-16	89.4	NWAT_0415		K07494		bactNOG[38]	066E5@bactNOG,COG3335@NOG	NA|NA|NA	L	Transposase
GUT_GENOME178957_01385	523794.Lebu_1310	3.7e-16	89.4	AVIN_17150		K01152,K07494		bactNOG[38]	05U72@bactNOG,COG3335@NOG	NA|NA|NA	L	ISFtu1. Transposase, member of the IS630 Tc-1 mariner family. Identical to Q93EJ6 transposase from Francisella tularensis (118 aa) from aa 144-261. Identical to Q93EJ7 transposase from Francisella tularensis (126 aa) from aa 1-109. Q93EJ6 and Q93EJ7 previously characterised as two separate ORF's. ORF1 (identical to Q93EJ7) contains a programmed ribosomal frameshifting motif, 5'-AAAAAAAG-3' at aa position 109 which permits frameshifting to ORF2 (identical to Q93EJ6) to produce a single ORF. Alignment of this single ORF with additional members of the IS630 family, and also mariner elements, show that this transposase shares strongly conserved residues, including a fully conserved dipeptide,Asp-Glu (DE), and a block consisting of a fully conserved Asp and highly conserved Glu, separated by 34 or 35 residues (D35E). The conserved dipeptide is only present if ribosomal frameshifting occurs
GUT_GENOME178957_01386	525255.HMPREF0077_1264	4.8e-39	166.0	INSI	GO:0002682,GO:0002683,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003824,GO:0004803,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006310,GO:0006313,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009607,GO:0009987,GO:0030983,GO:0031347,GO:0032135,GO:0032196,GO:0032991,GO:0032993,GO:0034641,GO:0035821,GO:0043170,GO:0043565,GO:0043566,GO:0044003,GO:0044237,GO:0044238,GO:0044260,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0046483,GO:0048519,GO:0048583,GO:0048585,GO:0050776,GO:0050777,GO:0050789,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052561,GO:0052562,GO:0052564,GO:0052572,GO:0065007,GO:0065008,GO:0071704,GO:0075136,GO:0080134,GO:0090304,GO:0097159,GO:1901360,GO:1901363	K07482		bactNOG[38]	05F9F@bactNOG,0EQV7@cloNOG,0NF4B@firmNOG,COG2826@NOG	NA|NA|NA	L	Integrase catalytic subunit
GUT_GENOME178957_01388	748727.CLJU_c19200	9.8e-83	311.6	BL00144				bactNOG[38]	05DQ6@bactNOG,0ER5H@cloNOG,0NF5D@firmNOG,COG2801@NOG	NA|NA|NA	L	Integrase
GUT_GENOME178957_01508	1048834.TC41_2848	4.2e-77	294.3	WAAB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0016020,GO:0044424,GO:0044464,GO:0071944	K00712,K02840		bactNOG[38]	04X19@bacNOG,05CG5@bactNOG,0NI04@firmNOG,COG0438@NOG	NA|NA|NA	M	Glycosyltransferase
GUT_GENOME178957_01509	445337.CBC_0462	1.5e-133	483.0	HYL	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	K01727		bactNOG[38]	06AM8@bactNOG,0ND4K@firmNOG,0XTFC@NOG	NA|NA|NA	M	polysaccharide lyase, family 8
GUT_GENOME178957_01510	500633.CLOHIR_01779	9.1e-97	358.6	PHNX	GO:0003674,GO:0003824,GO:0008150,GO:0008152	K05306		bactNOG[38]	08KAZ@bactNOG,0EQR0@cloNOG,0NE5E@firmNOG,COG0637@NOG	NA|NA|NA	P	Involved in phosphonate degradation (By similarity)
GUT_GENOME178957_01511	903814.ELI_2328	3.3e-145	520.0	PHNW	GO:0003674,GO:0003824,GO:0006793,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0009987,GO:0016740,GO:0016769,GO:0044237,GO:0046433,GO:0047304,GO:0071704,GO:1901160,GO:1901564	K00830,K03430		bactNOG[38]	07STF@bactNOG,0F7MP@cloNOG,0P72V@firmNOG,COG0075@NOG	NA|NA|NA	P	Involved in phosphonate degradation (By similarity)
GUT_GENOME178957_01512	500633.CLOHIR_01777	4.8e-299	1032.3		GO:0005575,GO:0016020	K02011		bactNOG[38]	07V9R@bactNOG,0F6PP@cloNOG,0P5V7@firmNOG,COG1178@NOG,COG1840@NOG	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
GUT_GENOME178957_01513	903814.ELI_2323	8.5e-100	368.6	CYSA2	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0008150,GO:0008152,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0022804,GO:0022857,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K02010,K02052		bactNOG[38]	05C53@bactNOG,0EQI3@cloNOG,0NEZ4@firmNOG,COG3842@NOG	NA|NA|NA	E	ATP-binding protein
GUT_GENOME178957_01514	445974.CLORAM_03009	4e-50	203.4					bactNOG[38]	06KNT@bactNOG,0I8DE@eryNOG,0P39Q@firmNOG,COG1737@NOG	NA|NA|NA	K	Helix-turn-helix domain, rpiR family
GUT_GENOME178957_01516	1033810.HLPCO_06315	1.5e-19	100.5					bactNOG[38]	05X5K@bactNOG,124E4@NOG	NA|NA|NA	S	response regulator receiver protein
GUT_GENOME178957_01517	445335.CBN_0748	8.7e-89	331.6			K03790		bactNOG[38]	07SHE@bactNOG,0ES0I@cloNOG,0NF4V@firmNOG,COG1670@NOG	NA|NA|NA	J	Acetyltransferase (GNAT) family
GUT_GENOME178957_01629	580331.Thit_1687	1.3e-87	328.6			K02529,K03484		bactNOG[38]	05ETE@bactNOG,0EQ5S@cloNOG,0NDG2@firmNOG,COG1609@NOG	NA|NA|NA	K	Transcriptional regulator, LacI family
GUT_GENOME178957_01630	411902.CLOBOL_07017	3.5e-101	374.0	MSME		K02027,K10120		bactNOG[38]	05I68@bactNOG,0EQAN@cloNOG,0NETD@firmNOG,0XQ1X@NOG	NA|NA|NA	G	solute-binding protein
GUT_GENOME178957_01631	411902.CLOBOL_07018	5.6e-77	293.1	MSMF	GO:0005575,GO:0016020	K02025,K10118,K17235		bactNOG[38]	05DB9@bactNOG,0ERE2@cloNOG,0NFVH@firmNOG,COG1175@NOG	NA|NA|NA	P	binding-protein-dependent transport systems inner membrane component
GUT_GENOME178957_01632	411902.CLOBOL_07019	6e-78	296.2	UGPE	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K02026,K17246		bactNOG[38]	05DR3@bactNOG,0EQ94@cloNOG,0NFCH@firmNOG,COG0395@NOG	NA|NA|NA	G	permease
GUT_GENOME178957_01633	580331.Thit_2104	5.4e-151	539.7			K01193	RAFH,SUCR	bactNOG[38]	08HKT@bactNOG,0F6VN@cloNOG,0P5XZ@firmNOG,COG1621@NOG	NA|NA|NA	G	sucrose-6-phosphate hydrolase
GUT_GENOME178957_01634	445973.CLOBAR_01945	7.8e-98	362.5	SCRK	GO:0003674,GO:0003824,GO:0005975,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0019200,GO:0044237,GO:0044238,GO:0044262,GO:0046835,GO:0071704	K00847,K03332		bactNOG[38]	05D7K@bactNOG,0ENS6@cloNOG,0NDPY@firmNOG,COG0524@NOG	NA|NA|NA	G	PfkB domain protein
GUT_GENOME178957_01636	272563.CD2766	4.4e-64	250.4					bactNOG[38]	08KGH@bactNOG,0ESTH@cloNOG,0NFY1@firmNOG,COG1316@NOG	NA|NA|NA	K	Transcriptional attenuator
GUT_GENOME178957_01637	536233.CLO_0646	4.9e-99	366.3			K08974		bactNOG[38]	05D4H@bactNOG,0EUP4@cloNOG,0NFGZ@firmNOG,COG2035@NOG	NA|NA|NA	S	membrane
GUT_GENOME178957_01753	536233.CLO_1756	1.1e-86	326.2					bactNOG[38]	05BZU@bactNOG,0EPD1@cloNOG,0ND5T@firmNOG,0XNMH@NOG	NA|NA|NA	T	Histidine kinase
GUT_GENOME178957_01754	272563.CD3259	6.2e-43	179.9					bactNOG[38]	08PVT@bactNOG,0EW2I@cloNOG,0NGP4@firmNOG,11ZHS@NOG	NA|NA|NA	S	membrane
GUT_GENOME178957_01755	655811.HMPREF0078_1309	1.4e-20	104.0	GUAD		K01487,K12960	GUAD	bactNOG[38]	07R6A@bactNOG,0F7JN@cloNOG,0P6XX@firmNOG,COG0402@NOG	NA|NA|NA	F	Guanine deaminase
GUT_GENOME178957_01756	445973.CLOBAR_01034	1.2e-197	694.5	YOEA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	07QJQ@bactNOG,0EP4I@cloNOG,0ND9F@firmNOG,COG0534@NOG	NA|NA|NA	V	Mate efflux family protein
GUT_GENOME178957_01757	573061.Clocel_4160	7.3e-73	278.9	YVBH				bactNOG[38]	08QCI@bactNOG,0ETVJ@cloNOG,0NF5A@firmNOG,0YJ14@NOG	NA|NA|NA	S	YvbH-like oligomerisation region
GUT_GENOME178957_01798	195103.CPF_1811	1.3e-132	478.8					bactNOG[38]	05BZU@bactNOG,0EQ19@cloNOG,0NEK1@firmNOG,COG2206@NOG,COG3706@NOG	NA|NA|NA	T	Diguanylate cyclase and metal dependent phosphohydrolase
GUT_GENOME178957_01800	195103.CPF_1813	1.8e-29	134.8		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K07813		bactNOG[38]	084JH@bactNOG,0F4XR@cloNOG,0P3MW@firmNOG,125Q7@NOG	NA|NA|NA	S	accessory gene regulator B
GUT_GENOME178957_01801	632245.CLP_2969	4.5e-11	73.2					bactNOG[38]	06HEZ@bactNOG,0EXPP@cloNOG,0NRPI@firmNOG,0XX5E@NOG	NA|NA|NA		
GUT_GENOME178957_01839	702450.CUW_0868	1.1e-13	80.5					bactNOG[38]	07RKR@bactNOG,0I6FB@eryNOG,0NDZT@firmNOG,COG0534@NOG	NA|NA|NA	V	MATE efflux family protein
GUT_GENOME178957_01859	469596.HMPREF9488_00484	6.2e-32	144.1					bactNOG[38]	06IFS@bactNOG,0I8RT@eryNOG,0NT2S@firmNOG,0Y44Z@NOG	NA|NA|NA		
GUT_GENOME178957_01860	657321.RBR_16810	2.8e-68	263.8			K01990		bactNOG[38]	05FEX@bactNOG,0ENYM@cloNOG,0NDDX@firmNOG,0XQRE@NOG	NA|NA|NA	S	ABC transporter, ATP-binding protein
GUT_GENOME178957_01861	908340.HMPREF9406_3464	6.5e-57	227.6					bactNOG[38]	060IR@bactNOG,0EX6V@cloNOG,0NP0G@firmNOG,127XA@NOG	NA|NA|NA		
GUT_GENOME178957_01862	195103.CPF_0661	2.3e-102	377.9					bactNOG[38]	08PTT@bactNOG,0ESPF@cloNOG,0NJ02@firmNOG,103Y5@NOG	NA|NA|NA	P	Chloride channel
GUT_GENOME178957_01863	445973.CLOBAR_01331	4.1e-163	579.7	HFLX	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	K03665		bactNOG[38]	05C1N@bactNOG,0EPUG@cloNOG,0NEK2@firmNOG,COG2262@NOG	NA|NA|NA	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis (By similarity)
GUT_GENOME178957_01898	702450.CUW_1672	1.1e-152	545.0					bactNOG[38]	07YE7@bactNOG,0P6VX@firmNOG,0ZWA1@NOG	NA|NA|NA	G	Transporter Major Facilitator
GUT_GENOME178957_01899	272563.CD0190	1e-140	505.0	BA_5405	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			bactNOG[38]	05HMI@bactNOG,0EPIG@cloNOG,0NDGG@firmNOG,COG2855@NOG	NA|NA|NA	S	membrane
GUT_GENOME178957_01900	642492.Clole_0671	1.9e-133	481.1					bactNOG[38]	08073@bactNOG,0F6T6@cloNOG,0NIAU@firmNOG,11M79@NOG	NA|NA|NA	G	Major Facilitator Superfamily
GUT_GENOME178957_01901	272563.CD2841	1.3e-137	495.4			K07047		bactNOG[38]	05EFZ@bactNOG,0EQ8M@cloNOG,0NEFK@firmNOG,COG1574@NOG	NA|NA|NA	S	amidohydrolase
GUT_GENOME178957_01902	195103.CPF_1726	2.5e-82	310.8	YEIE	GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019438,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901362,GO:1901576			bactNOG[38]	05DUM@bactNOG,0EPYJ@cloNOG,0NED2@firmNOG,COG0583@NOG	NA|NA|NA	K	Transcriptional regulator, LysR family
GUT_GENOME178957_01903	445973.CLOBAR_00434	4.8e-54	216.1					bactNOG[38]	07WB6@bactNOG,0EU34@cloNOG,0P2U3@firmNOG,0ZVMV@NOG	NA|NA|NA	O	AhpC TSA family
